bar,timestamp,close,sma,ema,rsi,macd,macd_signal,macd_histogram,atr,vwap,roc,cci,vwap_status
291,2023-05-19T14:06:00,377.25,445.56499999999994,432.945051830575,24.62034159636222,-24.467716579016724,-17.283771406353928,-7.183945172662796,16.496357101533896,,-19.52858361774744,-133.93156197665408,missing_volume
292,2023-05-19T14:07:00,386.95,439.96000000000004,428.5645707038536,29.948605491638816,-25.007655780507264,-18.828548281184595,-6.179107499322669,16.396617308567187,,-16.78494623655914,-117.06272008668026,missing_volume
293,2023-05-19T14:08:00,383.7,434.40749999999997,424.2917544463437,29.203759249918445,-25.404956798421438,-20.143829984631964,-5.261126813789474,16.13971607224096,,-15.148164528969488,-96.10359289925053,missing_volume
294,2023-05-19T14:09:00,385.5,428.82250000000005,420.59730164193,30.238612958179253,-25.28312760392771,-21.171689508491113,-4.111438095436597,15.986879209938035,,-11.825251601097897,-89.86339915148264,missing_volume
295,2023-05-19T14:10:00,398.2,424.3125,418.46422529507953,37.212253505803154,-23.88644515691493,-21.714640638175876,-2.171804518739055,15.862816409228175,,-9.293849658314357,-64.08362467032914,missing_volume
296,2023-05-19T14:11:00,388.6,419.26750000000004,415.6200133622148,34.41194507620215,-23.285780047068272,-22.028868519954354,-1.2569115271139175,15.976186665711877,,-9.795728876508814,-67.84247411728535,missing_volume
297,2023-05-19T14:12:00,411.85,415.96000000000004,415.2609644705753,45.17291589313659,-20.695107610042385,-21.76211633797196,1.0670087279295757,16.506459046732456,,-6.023958927552764,-30.169670823725873,missing_volume
298,2023-05-19T14:13:00,424.4,414.075,416.13134880671095,49.94672102647132,-17.42839720940907,-20.89537251225938,3.4669753028503116,16.67028340053728,,6.78072713548874,11.116357223201854,missing_volume
299,2023-05-19T14:14:00,398.85,410.5775,414.48550606321464,41.940385011468365,-16.70857114384836,-20.058012238577177,3.3494410947288173,17.32597744335604,,-1.3845963654345317,-15.891466696390228,missing_volume
300,2023-05-19T14:15:00,373.65,406.01,410.5964102476704,35.83841649468815,-17.964450196256962,-19.639299830113135,1.674849633856173,18.25983619740204,,-5.512707042609688,-86.71452709160022,missing_volume
301,2023-05-19T14:16:00,363.5,401.575,406.11103784313036,33.71096844642649,-19.553364551320612,-19.62211277435463,0.06874822303401729,19.37341932615904,,-9.599602089032588,-142.1744324970131,missing_volume
302,2023-05-19T14:17:00,370.9,398.26,402.75760566759413,36.66298055331286,-19.98509671495941,-19.694709562475587,-0.29038715248382374,19.243175088576255,,-5.946494231013066,-139.27925619010998,missing_volume
303,2023-05-19T14:18:00,377.15,395.1675,400.31878608020423,39.1285819104588,-19.597022521628446,-19.67517215430616,0.07814963267771446,19.140091153677947,,-0.026507620941029764,-93.75266827949334,missing_volume
304,2023-05-19T14:19:00,357.45,391.5,396.2360445487562,34.56159369710609,-20.641157868487312,-19.86836929714239,-0.7727885713449218,19.644370356986663,,-7.623723995348241,-125.2040175768991,missing_volume
305,2023-05-19T14:20:00,370.8,388.1275,393.8135641155413,39.69808556875335,-20.159028492168886,-19.92650113614769,-0.23252735602119756,19.923343902916187,,-3.3620015637216505,-104.5507283743714,missing_volume
306,2023-05-19T14:21:00,364.15,386.4625,390.988462771204,38.09404253094986,-20.082043613376186,-19.95760963159339,-0.12443398178279708,19.36810505270789,,-5.538261997405969,-116.96131181142755,missing_volume
307,2023-05-19T14:22:00,360.25,384.2525,388.06099012632745,37.14608869237095,-20.103983738386205,-19.98688445295195,-0.11709928543425363,18.827526120371612,,-9.530386740331487,-105.72661388295428,missing_volume
308,2023-05-19T14:23:00,360.25,382.4925,385.41232440001056,37.146088692370945,-19.89206806723007,-19.967921175807575,0.07585310857750471,18.043417111773643,,-7.29541945445188,-100.71180872421994,missing_volume
309,2023-05-19T14:24:00,363.25,380.55,383.30162683810477,38.51115109300529,-19.260030797039576,-19.826343100053975,0.5663123030143993,17.793887318075527,,-11.800412771640168,-100.94554159186129,missing_volume
310,2023-05-19T14:25:00,366.8,379.1725,381.73004332971385,40.167118914914624,-18.26216648794974,-19.51350777763313,1.2513412896833884,17.983609652498703,,-13.572101790763424,-80.9665352340514,missing_volume
311,2023-05-19T14:26:00,360.15,378.3175,379.67480110783634,38.0973210079688,-17.802732439654903,-19.171352710037485,1.368620270382582,17.93478039160594,,-9.702895825498315,-76.25666503929652,missing_volume
312,2023-05-19T14:27:00,355.5,376.745,377.3724390975662,36.674225009155556,-17.61083701788931,-18.85924957160785,1.2484125537185413,17.282296077919803,,-4.857486953030909,-92.05674690965922,missing_volume
313,2023-05-19T14:28:00,360.65,375.59250000000003,375.77982585017895,39.375250464811614,-16.848972091800704,-18.45719407564642,1.6082219838457164,16.526417786639815,,-0.7840440165061913,-73.43807756636164,missing_volume
314,2023-05-19T14:29:00,369.0,374.76750000000004,375.1341281501619,43.57734313816674,-15.393961427864667,-17.84454754609007,2.4505861182254023,16.56738794473697,,-0.51226745753572,-42.54363809844538,missing_volume
315,2023-05-19T14:30:00,363.75,373.04499999999996,374.04992546919414,41.623834799858244,-14.497369466913426,-17.17511193025474,2.677742463341314,16.259003091541473,,-3.5529630120641587,-29.144364379742502,missing_volume
316,2023-05-19T14:31:00,367.9,372.01,373.4642182816518,43.769680779096326,-13.298645059137812,-16.399818556031356,3.1011734968935443,15.754788585002796,,2.9234858022100907,-40.569020021075005,missing_volume
317,2023-05-19T14:32:00,374.35,370.135,373.54857844530403,47.02879186780645,-11.693392089408917,-15.458533262706869,3.765141173297952,15.708017971788308,,0.9573894282632223,-4.089137713375795,missing_volume
318,2023-05-19T14:33:00,364.05,367.1175,372.64395192670366,42.7660418495598,-11.124109653417236,-14.591648540848942,3.467538887431706,16.582445259517716,,-0.027461211039392364,-0.5835347399128108,missing_volume
319,2023-05-19T14:34:00,367.35,365.5425,372.13976602892234,44.50171135246149,-10.288072307230948,-13.730933294125343,3.442860986894395,16.53727059812359,,1.9708535739070054,36.62183910427899,missing_volume
320,2023-05-19T14:35:00,365.2,365.12,371.47883593092973,43.57454990615161,-9.687324274666423,-12.92221149023356,3.234887215567136,16.12389412682905,,1.3740458015267132,14.27926851925478,missing_volume
321,2023-05-19T14:36:00,346.25,364.2575,369.07608965179355,36.38009467448994,-10.617936793031333,-12.461356550793115,1.8434197577617812,17.34004454634126,,-4.679972470750171,-259.4845062264688,missing_volume
322,2023-05-19T14:37:00,345.9,363.0075,366.8688430182894,36.26101203863054,-11.253967264194387,-12.219878693473369,0.9659114292789823,16.955041364459742,,-5.697928026172305,-282.0843246100976,missing_volume
323,2023-05-19T14:38:00,351.0,361.7,365.35752463559515,39.37504263573958,-11.217193789872624,-12.01934171275322,0.8021479228805966,16.976109838426904,,-2.5406080799666775,-174.56267861204174,missing_volume
324,2023-05-19T14:39:00,349.15,361.28499999999997,363.8139508607766,38.63762358224105,-11.208129742584902,-11.857099318719557,0.6489695761346557,16.917101992824982,,-1.786216596343182,-115.11870946996012,missing_volume
325,2023-05-19T14:40:00,345.65,360.02750000000003,362.08405077879786,37.21751456830077,-11.352502585962554,-11.756179972168157,0.4036773862056027,16.544451850480343,,-4.159157077498965,-123.6039942188941,missing_volume
326,2023-05-19T14:41:00,326.45,358.14250000000004,358.69033165700756,30.577976225331565,-12.867865895321529,-11.978517156798832,-0.8893487385226972,16.85913386116032,,-11.531165311653124,-203.24134030726822,missing_volume
327,2023-05-19T14:42:00,330.45,356.65250000000003,356.0007762611021,33.24967414543236,-13.589385685898264,-12.300690862618719,-1.2886948232795454,16.779910013934582,,-9.154639175257739,-172.46726395589235,missing_volume
328,2023-05-19T14:43:00,321.65,354.72249999999997,352.72927376004475,30.471313480931958,-14.701808476966676,-12.78091438548831,-1.920894091478365,17.027773584367825,,-12.571350910573532,-178.74495513498698,missing_volume
329,2023-05-19T14:44:00,328.6,352.99,350.43124768765955,35.08485145112364,-14.851406863393834,-13.195012881069415,-1.6563939823244187,16.618646899770123,,-12.221183384533186,-146.40108606924122,missing_volume
330,2023-05-19T14:45:00,325.15,350.90749999999997,348.02350981264436,33.882946249153015,-15.074580449758173,-13.570926394807167,-1.5036540549510065,15.93874354978654,,-10.685345419585236,-125.27355871304911,missing_volume
331,2023-05-19T14:46:00,328.0,349.3,346.1165088781068,35.838350441479854,-14.850291032240136,-13.82679932229376,-1.0234917099463754,15.7216904390875,,-10.711855178984631,-118.4186851010232,missing_volume
332,2023-05-19T14:47:00,312.0,347.125,342.8673175563823,30.40223822695333,-15.781684895640694,-14.217776436963147,-1.5639084586775471,16.17014112200982,,-14.567360350492875,-121.78943032647442,missing_volume
333,2023-05-19T14:48:00,309.25,344.555,339.6656682652983,29.571970680225544,-16.55093439094719,-14.684408027759956,-1.8665263631872353,15.736559613294835,,-10.685920577617324,-129.18211020509017,missing_volume
334,2023-05-19T14:49:00,315.7,341.89,337.3832236686032,34.116617096837615,-16.450478190507056,-15.037622060309376,-1.4128561301976799,15.183948212345204,,-8.730847065625902,-109.11791481002332,missing_volume
335,2023-05-19T14:50:00,322.25,339.815,335.94196427159335,38.45953486859125,-15.661796230726225,-15.162456894392745,-0.49933933633347927,14.76366619717769,,-8.190883190883191,-78.23109474432296,missing_volume
336,2023-05-19T14:51:00,322.45,337.5425,334.6570152933464,38.59264144445343,-14.84944659009193,-15.099854833532582,0.2504082434406527,14.751975754522142,,-7.647143061721318,-60.909821453929986,missing_volume
337,2023-05-19T14:52:00,325.1,335.08000000000004,333.7468233606467,40.43112067701786,-13.83236984497853,-14.846357835821772,1.0139879908432423,14.169691772056277,,-5.945320410820177,-50.31927364335995,missing_volume
338,2023-05-19T14:53:00,323.9,333.0725,332.80903065963275,39.84931331894859,-12.973607496585089,-14.471807767974436,1.4982002713893472,13.561142359766546,,-0.7811303415530713,-48.64583013833065,missing_volume
339,2023-05-19T14:54:00,332.0,331.30499999999995,332.7319801206201,45.545517181630025,-11.506786767825702,-13.87880356794469,2.3720168001189883,13.667489334068936,,0.46905734604327787,-21.899432702250365,missing_volume
340,2023-05-19T14:55:00,334.65,329.77750000000003,332.9146486805611,47.303725715711906,-10.015040763608795,-13.106051007077511,3.091010243468716,13.455525810206868,,4.041660189647134,44.018148986262254,missing_volume
341,2023-05-19T14:56:00,317.25,328.3275,331.4227773776505,38.51122953774363,-10.120196563568697,-12.508880118375748,2.3886835548070504,13.937273966620662,,-3.454047474132693,-52.07390109453713,missing_volume
342,2023-05-19T14:57:00,314.8,326.7725,329.83965572263617,37.4555442436734,-10.282695306402559,-12.06364315598111,1.780947849578551,13.788182969004902,,-3.1831462401968214,-84.08738147041052,missing_volume
343,2023-05-19T14:58:00,317.45,325.09499999999997,328.6596885109565,39.39085071376124,-10.081431411968708,-11.667200807178629,1.5857693952099208,13.871169899790265,,-3.216463414634152,-68.75093187685891,missing_volume
344,2023-05-19T14:59:00,318.7,323.5725,327.7111467480083,40.32878972510556,-9.709142817617703,-11.275589209266444,1.566446391648741,13.783943478376674,,2.14743589743589,-112.43072050672978,missing_volume
345,2023-05-19T15:00:00,321.7,322.375,327.1386565815313,42.62369575609444,-9.06750197796822,-10.833971763006799,1.7664697850385789,13.485090372778341,,4.025869037995156,-34.345024636287306,missing_volume
346,2023-05-19T15:01:00,332.85,322.695,327.6825940499569,50.27771325254365,-7.571999873080756,-10.18157738502159,2.6095775119408344,15.068298203294173,,5.432372505543248,9.095307208515262,missing_volume
347,2023-05-19T15:02:00,321.5,322.2475,327.09377556900864,43.86321078897708,-7.219432698333264,-9.589148447683925,2.369715749350661,16.209848331630305,,-0.2327385570209506,-77.089463007,missing_volume
348,2023-05-19T15:03:00,311.45,321.7375,325.603892181484,39.105674357861595,-7.662641519276633,-9.203847062002467,1.5412055427258338,15.934144879370999,,-3.4113816095518668,-118.39818662636985,missing_volume
349,2023-05-19T15:04:00,302.5,320.4325,323.4035214975332,35.42111475971108,-8.636521461391453,-9.090381941880263,0.4538604804888102,16.02099167370164,,-6.951707167025534,-180.87046275589168,missing_volume
350,2023-05-19T15:05:00,303.4,319.34499999999997,321.4984242120538,36.07339110738402,-9.22931604326044,-9.118168762156298,-0.11114728110414163,15.394492268437238,,-6.329113924050633,-205.72222983291968,missing_volume
351,2023-05-19T15:06:00,302.85,318.0875,319.72238381090585,35.835183524002424,-9.632453495798643,-9.221025708884767,-0.41142778691387605,15.398457106406006,,-8.7801204819277,-174.40820490694387,missing_volume
352,2023-05-19T15:07:00,301.9,317.5825,318.0250139241529,35.40035123767531,-9.914313853248302,-9.359683337757474,-0.5546305154908282,14.937853027377004,,-9.78634394143134,-152.6895079721574,missing_volume
353,2023-05-19T15:08:00,295.6,316.9,315.88929831232883,32.5772395564974,-10.524725086540798,-9.592691687514138,-0.9320333990266594,14.520863525421502,,-6.824271079590217,-154.04115717268056,missing_volume
354,2023-05-19T15:09:00,291.65,315.6975,313.5807937111547,30.912683501481226,-11.198127333860612,-9.913778816783433,-1.284348517077179,14.201516130748534,,-7.353875476493021,-167.40832603832314,missing_volume
355,2023-05-19T15:10:00,284.1,313.79,310.7730990719971,27.97081164524056,-12.200386902742423,-10.371100433975231,-1.829286468767192,13.726407835695063,,-10.505591431721516,-170.22191459014994,missing_volume
356,2023-05-19T15:11:00,265.9,310.9625,306.49947058894975,22.429467458074306,-14.298449107390695,-11.156570168658323,-3.141878938732372,14.21023584743113,,-16.56730467524318,-207.56059653534524,missing_volume
357,2023-05-19T15:12:00,264.4,307.9275,302.489997199526,22.041885674129556,-15.898942867643427,-12.105044708455344,-3.7938981591880836,14.198790429757475,,-17.81162573826547,-198.53908624835566,missing_volume
358,2023-05-19T15:13:00,265.1,304.9875,298.9290450852854,22.713070168635184,-16.915865980460865,-13.067208962856448,-3.848657017604417,13.82030539906051,,-20.35451404536578,-170.78571610374414,missing_volume
359,2023-05-19T15:14:00,259.7,301.3725,295.19294555335347,21.19694758021401,-17.950596442292635,-14.043886458743685,-3.90670998354895,13.508140727699045,,-19.222395023328154,-152.83874743927439,missing_volume
360,2023-05-19T15:15:00,268.95,298.0875,292.69361740541507,29.836697192282045,-17.818825762049244,-14.798874319404797,-3.0199514426444463,13.36470210429197,,-13.645850056188792,-115.57010887394712,missing_volume
361,2023-05-19T15:16:00,261.3,295.29,289.7037490810898,27.182395805024473,-18.122779493915004,-15.46365535430684,-2.6591241396081653,13.331509096842542,,-13.619834710743795,-103.602189908289,missing_volume
362,2023-05-19T15:17:00,262.65,292.6825,287.12720154955747,28.39302688774577,-18.046700172796534,-15.980264318004778,-2.066435854791756,12.868544161353785,,-13.43111404087014,-95.0275995467541,missing_volume
363,2023-05-19T15:18:00,255.5,289.585,284.1150871162663,25.933800260281327,-18.35180383661765,-16.454572221727354,-1.8972316148902948,12.581505292685657,,-15.63480270761104,-101.74506026838331,missing_volume
364,2023-05-19T15:19:00,247.95,286.0475,280.6707931051933,23.60849119614603,-18.983987005291,-16.960455178440082,-2.023531826850917,12.439969200350967,,-17.87015568068897,-115.35237856510588,missing_volume
365,2023-05-19T15:20:00,247.15,282.32,277.47833661898443,23.369385711434973,-19.326763140231208,-17.433716770798306,-1.893046369432902,12.040685686040185,,-16.390392422192157,-107.77941518653525,missing_volume
366,2023-05-19T15:21:00,254.15,278.385,275.25659027431925,30.045583304152355,-18.816667369711638,-17.710306890580974,-1.1063604791306645,11.948493851323027,,-12.857877593005307,-84.05179098580074,missing_volume
367,2023-05-19T15:22:00,262.0,275.40999999999997,273.9940578672412,36.70522738072326,-17.576373904265154,-17.68352029331781,0.10714638905265517,11.666458576228523,,-7.778951073565654,-58.83753891909488,missing_volume
368,2023-05-19T15:23:00,261.65,272.91999999999996,272.81843330845635,36.53820825839674,-16.432253680291183,-17.433266970712484,1.0010132904213016,11.29028296364077,,-1.5983452425723965,-48.042449678745676,missing_volume
369,2023-05-19T15:24:00,260.7,270.83000000000004,271.66429680288906,36.05859920331556,-15.424384517003432,-17.031490479970675,1.6071059629672426,10.76597703766643,,-1.3993948562783576,-46.38548752834477,missing_volume
370,2023-05-19T15:25:00,259.0,268.61,270.458173297852,35.16896851132017,-14.594579508535787,-16.5441082856837,1.9495287771479113,10.8076929635474,,-2.3010184835911107,-55.77341512286858,missing_volume
371,2023-05-19T15:26:00,263.85,266.65999999999997,269.8288234599613,39.73700064198266,-13.391232798100589,-15.913533188167076,2.522300390066487,10.464286323294013,,1.5979976896419057,-31.554113830728475,missing_volume
372,2023-05-19T15:27:00,263.0,264.71500000000003,269.1784593209174,39.215486966428564,-12.363639417581851,-15.20355443405003,2.8399150164681792,10.009694443058724,,-2.212307120282575,-23.501902594674824,missing_volume
373,2023-05-19T15:28:00,255.65,262.71750000000003,267.89003462368714,34.94472521560509,-12.003973499311257,-14.563638247102276,2.559664747791018,9.830430554268817,,-2.1622655951014202,-51.55993431855505,missing_volume
374,2023-05-19T15:29:00,256.6,260.96500000000003,266.81479323095505,35.91616784172966,-11.50960306762562,-13.952831211206945,2.443228143581326,9.4389712289639,,-2.303445650104685,-53.193554649582694,missing_volume
